YYYY,MM,DD,hh,mm,ss,Q_AR_TR_sum (m^3/s)
2019,4,21,0,0,0,6238.19104
2019,4,22,0,0,0,6269.33952
2019,4,23,0,0,0,6226.86432
2019,4,24,0,0,0,5912.54784
2019,4,25,0,0,0,5037.55872
2019,4,26,0,0,0,3972.84704
2019,4,27,0,0,0,3386.68928
2019,4,28,0,0,0,2953.44224
2019,4,29,0,0,0,2384.27456
2019,4,30,0,0,0,1696.17632
2019,5,1,0,0,0,1260.0976
2019,5,2,0,0,0,1056.21664
2019,5,3,0,0,0,1110.01856
2019,5,4,0,0,0,1251.60256
2019,5,5,0,0,0,1588.57248
2019,5,6,0,0,0,2033.14624
2019,5,7,0,0,0,2064.29472
2019,5,8,0,0,0,1580.07744
2019,5,9,0,0,0,1463.97856
2019,5,10,0,0,0,1922.71072
2019,5,11,0,0,0,2828.84832
2019,5,12,0,0,0,3338.55072
2019,5,13,0,0,0,4230.52992
2019,5,14,0,0,0,4442.90592
2019,5,15,0,0,0,4349.46048
2019,5,16,0,0,0,3904.88672
2019,5,17,0,0,0,2854.33344
2019,5,18,0,0,0,1987.83936
2019,5,19,0,0,0,1466.81024
2019,5,20,0,0,0,1152.49376
2019,5,21,0,0,0,719.813056
2019,5,22,0,0,0,628.916128
2019,5,23,0,0,0,795.70208
2019,5,24,0,0,0,781.54368
2019,5,25,0,0,0,590.122112
2019,5,26,0,0,0,541.983552
2019,5,27,0,0,0,510.551904
2019,5,28,0,0,0,546.797408
2019,5,29,0,0,0,674.789344
2019,5,30,0,0,0,325.360032
2019,5,31,0,0,0,342.066944
2019,6,1,0,0,0,297.609568
2019,6,2,0,0,0,343.199616
2019,6,3,0,0,0,423.052992
2019,6,4,0,0,0,392.470848
2019,6,5,0,0,0,431.264864
2019,6,6,0,0,0,472.607392
2019,6,7,0,0,0,667.993312
2019,6,8,0,0,0,1110.01856
2019,6,9,0,0,0,1446.98848
2019,6,10,0,0,0,1707.50304
2019,6,11,0,0,0,1313.89952
2019,6,12,0,0,0,1052.535456
2019,6,13,0,0,0,931.62272
2019,6,14,0,0,0,506.304384
2019,6,15,0,0,0,584.74192
2019,6,16,0,0,0,336.686752
2019,6,17,0,0,0,319.413504
2019,6,18,0,0,0,548.496416
2019,6,19,0,0,0,447.122272
2019,6,20,0,0,0,920.862336
2019,6,21,0,0,0,501.20736
2019,6,22,0,0,0,411.443104
2019,6,23,0,0,0,537.169696
2019,6,24,0,0,0,484.500448
2019,6,25,0,0,0,569.734016
2019,6,26,0,0,0,501.773696
2019,6,27,0,0,0,452.502464
2019,6,28,0,0,0,615.8904
2019,6,29,0,0,0,581.91024
2019,6,30,0,0,0,504.605376
2019,7,1,0,0,0,443.15792
2019,7,2,0,0,0,444.856928
2019,7,3,0,0,0,296.760064
2019,7,4,0,0,0,418.805472
2019,7,5,0,0,0,339.518432
2019,7,6,0,0,0,290.530368
2019,7,7,0,0,0,344.898624
2019,7,8,0,0,0,327.05904
2019,7,9,0,0,0,205.579968
2019,7,10,0,0,0,420.221312
2019,7,11,0,0,0,611.926048
2019,7,12,0,0,0,445.706432
2019,7,13,0,0,0,370.95008
2019,7,14,0,0,0,391.338176
2019,7,15,0,0,0,545.947904
2019,7,16,0,0,0,906.1376
2019,7,17,0,0,0,820.904032
2019,7,18,0,0,0,860.264384
2019,7,19,0,0,0,1038.093888
2019,7,20,0,0,0,1027.89984
2019,7,21,0,0,0,1115.68192
2019,7,22,0,0,0,968.43456
2019,7,23,0,0,0,954.27616
2019,7,24,0,0,0,1155.32544
2019,7,25,0,0,0,934.4544
2019,7,26,0,0,0,767.38528
2019,7,27,0,0,0,449.387616
2019,7,28,0,0,0,427.300512
2019,7,29,0,0,0,273.823456
2019,7,30,0,0,0,289.680864
2019,7,31,0,0,0,322.245184
2019,8,1,0,0,0,444.57376
2019,8,2,0,0,0,628.066624
2019,8,3,0,0,0,452.785632
2019,8,4,0,0,0,399.550048
2019,8,5,0,0,0,353.393664
2019,8,6,0,0,0,412.858944
2019,8,7,0,0,0,533.488512
2019,8,8,0,0,0,599.466656
2019,8,9,0,0,0,605.97952
2019,8,10,0,0,0,508.852896
2019,8,11,0,0,0,662.61312
2019,8,12,0,0,0,557.557792
2019,8,13,0,0,0,453.351968
2019,8,14,0,0,0,310.635296
2019,8,15,0,0,0,289.397696
2019,8,16,0,0,0,293.362048
2019,8,17,0,0,0,299.874912
2019,8,18,0,0,0,305.538272
2019,8,19,0,0,0,249.754176
2019,8,20,0,0,0,295.627392
2019,8,21,0,0,0,286.282848
2019,8,22,0,0,0,240.126464
2019,8,23,0,0,0,235.595776
2019,8,24,0,0,0,379.728288
2019,8,25,0,0,0,403.797568
2019,8,26,0,0,0,526.69248
2019,8,27,0,0,0,1155.32544
2019,8,28,0,0,0,1268.59264
2019,8,29,0,0,0,996.468192
2019,8,30,0,0,0,779.561504
2019,8,31,0,0,0,730.57344
2019,9,1,0,0,0,483.934112
2019,9,2,0,0,0,529.240992
2019,9,3,0,0,0,334.13824
2019,9,4,0,0,0,263.629408
2019,9,5,0,0,0,301.857088
2019,9,6,0,0,0,280.33632
2019,9,7,0,0,0,276.371968
2019,9,8,0,0,0,259.09872
2019,9,9,0,0,0,218.605696
2019,9,10,0,0,0,195.38592
2019,9,11,0,0,0,247.205664
2019,9,12,0,0,0,289.964032
2019,9,13,0,0,0,222.853216
2019,9,14,0,0,0,200.199776
2019,9,15,0,0,0,242.391808
2019,9,16,0,0,0,221.154208
2019,9,17,0,0,0,248.055168
2019,9,18,0,0,0,188.023552
2019,9,19,0,0,0,197.934432
2019,9,20,0,0,0,198.783936
2019,9,21,0,0,0,231.914592
2019,9,22,0,0,0,151.49488
2019,9,23,0,0,0,334.987744
2019,9,24,0,0,0,187.740384
2019,9,25,0,0,0,264.195744
2019,9,26,0,0,0,227.95024
2019,9,27,0,0,0,209.261152
2019,9,28,0,0,0,266.17792
2019,9,29,0,0,0,197.934432
2019,9,30,0,0,0,188.023552
2019,10,1,0,0,0,200.766112
2019,10,2,0,0,0,191.421568
2019,10,3,0,0,0,203.88096
2019,10,4,0,0,0,214.641344
2019,10,5,0,0,0,159.706752
2019,10,6,0,0,0,205.863136
2019,10,7,0,0,0,188.023552
2019,10,8,0,0,0,204.164128
2019,10,9,0,0,0,209.54432
2019,10,10,0,0,0,154.892896
2019,10,11,0,0,0,226.5344
2019,10,12,0,0,0,303.556096
2019,10,13,0,0,0,284.58384
2019,10,14,0,0,0,199.067104
2019,10,15,0,0,0,238.427456
2019,10,16,0,0,0,399.26688
2019,10,17,0,0,0,507.153888
2019,10,18,0,0,0,302.98976
2019,10,19,0,0,0,305.255104
2019,10,20,0,0,0,276.655136
2019,10,21,0,0,0,195.38592
2019,10,22,0,0,0,285.433344
2019,10,23,0,0,0,284.867008
2019,10,24,0,0,0,275.805632
2019,10,25,0,0,0,447.122272
2019,10,26,0,0,0,2273.83904
2019,10,27,0,0,0,2936.45216
2019,10,28,0,0,0,2203.04704
2019,10,29,0,0,0,1452.65184
2019,10,30,0,0,0,1449.82016
2019,10,31,0,0,0,1945.36416
2019,11,1,0,0,0,3137.50144
2019,11,2,0,0,0,3930.37184
2019,11,3,0,0,0,3964.352
2019,11,4,0,0,0,3451.81792
2019,11,5,0,0,0,2664.61088
2019,11,6,0,0,0,1535.053728
2019,11,7,0,0,0,1248.77088
2019,11,8,0,0,0,1217.6224
2019,11,9,0,0,0,863.6624
2019,11,10,0,0,0,826.85056
2019,11,11,0,0,0,616.739904
2019,11,12,0,0,0,841.00896
2019,11,13,0,0,0,874.98912
2019,11,14,0,0,0,900.47424
2019,11,15,0,0,0,849.504
2019,11,16,0,0,0,688.09824
2019,11,17,0,0,0,781.54368
2019,11,18,0,0,0,583.32608
2019,11,19,0,0,0,659.215104
2019,11,20,0,0,0,809.86048
2019,11,21,0,0,0,454.767808
2019,11,22,0,0,0,778.428832
2019,11,23,0,0,0,611.64288
2019,11,24,0,0,0,1064.71168
2019,11,25,0,0,0,1452.65184
2019,11,26,0,0,0,1285.58272
2019,11,27,0,0,0,1296.90944
2019,11,28,0,0,0,1571.5824
2019,11,29,0,0,0,1466.81024
2019,11,30,0,0,0,1503.62208
2019,12,1,0,0,0,1209.12736
2019,12,2,0,0,0,1080.852256
2019,12,3,0,0,0,1463.97856
2019,12,4,0,0,0,1347.87968
2019,12,5,0,0,0,1101.52352
2019,12,6,0,0,0,1127.00864
2019,12,7,0,0,0,991.088
2019,12,8,0,0,0,1194.96896
2019,12,9,0,0,0,748.129856
2019,12,10,0,0,0,1172.31552
2019,12,11,0,0,0,1667.85952
2019,12,12,0,0,0,2058.63136
2019,12,13,0,0,0,2064.29472
2019,12,14,0,0,0,2106.76992
2019,12,15,0,0,0,1931.20576
2019,12,16,0,0,0,1693.34464
2019,12,17,0,0,0,2186.05696
2019,12,18,0,0,0,3038.39264
2019,12,19,0,0,0,3364.03584
2019,12,20,0,0,0,3369.6992
2019,12,21,0,0,0,2811.85824
2019,12,22,0,0,0,2749.56128
2019,12,23,0,0,0,4020.9856
2019,12,24,0,0,0,4621.30176
2019,12,25,0,0,0,5094.19232
2019,12,26,0,0,0,5467.97408
2019,12,27,0,0,0,5482.13248
2019,12,28,0,0,0,4825.18272
2019,12,29,0,0,0,4236.19328
2019,12,30,0,0,0,3822.768
2019,12,31,0,0,0,3505.61984
2020,1,1,0,0,0,3293.24384
2020,1,2,0,0,0,3032.72928
2020,1,3,0,0,0,3553.7584
2020,1,4,0,0,0,4788.37088
2020,1,5,0,0,0,5524.60768
2020,1,6,0,0,0,5977.67648
2020,1,7,0,0,0,5977.67648
2020,1,8,0,0,0,5799.28064
2020,1,9,0,0,0,5946.528
2020,1,10,0,0,0,5683.18176
2020,1,11,0,0,0,5235.77632
2020,1,12,0,0,0,5164.98432
2020,1,13,0,0,0,5272.58816
2020,1,14,0,0,0,5487.79584
2020,1,15,0,0,0,6056.96352
2020,1,16,0,0,0,6694.09152
2020,1,17,0,0,0,6946.11104
2020,1,18,0,0,0,7033.89312
2020,1,19,0,0,0,7093.3584
2020,1,20,0,0,0,6878.15072
2020,1,21,0,0,0,6376.94336
2020,1,22,0,0,0,5776.6272
2020,1,23,0,0,0,5315.06336
2020,1,24,0,0,0,4607.14336
2020,1,25,0,0,0,3887.89664
2020,1,26,0,0,0,3528.27328
2020,1,27,0,0,0,3267.75872
2020,1,28,0,0,0,2973.264
2020,1,29,0,0,0,2667.44256
2020,1,30,0,0,0,2545.68032
2020,1,31,0,0,0,2401.26464
2020,2,1,0,0,0,2256.84896
2020,2,2,0,0,0,2069.95808
2020,2,3,0,0,0,1639.54272
2020,2,4,0,0,0,1563.08736
2020,2,5,0,0,0,1662.19616
2020,2,6,0,0,0,2633.4624
2020,2,7,0,0,0,4856.3312
2020,2,8,0,0,0,5895.55776
2020,2,9,0,0,0,6569.4976
2020,2,10,0,0,0,7022.5664
2020,2,11,0,0,0,7107.5168
2020,2,12,0,0,0,7419.0016
2020,2,13,0,0,0,7645.536
2020,2,14,0,0,0,8155.2384
2020,2,15,0,0,0,8749.8912
2020,2,16,0,0,0,9372.8608
2020,2,17,0,0,0,9995.8304
2020,2,18,0,0,0,10477.216
2020,2,19,0,0,0,10901.968
2020,2,20,0,0,0,11326.72
2020,2,21,0,0,0,11978.0064
2020,2,22,0,0,0,12374.4416
2020,2,23,0,0,0,12600.976
2020,2,24,0,0,0,12572.6592
2020,2,25,0,0,0,12317.808
2020,2,26,0,0,0,11978.0064
2020,2,27,0,0,0,11468.304
2020,2,28,0,0,0,NaN
2020,2,29,0,0,0,9542.7616
2020,3,1,0,0,0,8495.04
2020,3,2,0,0,0,NaN
2020,3,3,0,0,0,5850.25088
2020,3,4,0,0,0,4822.35104
2020,3,5,0,0,0,6005.99328
2020,3,6,0,0,0,6937.616
2020,3,7,0,0,0,7419.0016
2020,3,8,0,0,0,7957.0208
2020,3,9,0,0,0,8495.04
2020,3,10,0,0,0,9033.0592
2020,3,11,0,0,0,9089.6928
2020,3,12,0,0,0,8863.1584
2020,3,13,0,0,0,8240.1888
2020,3,14,0,0,0,7362.368
2020,3,15,0,0,0,6059.7952
2020,3,16,0,0,0,4510.86624
2020,3,17,0,0,0,3474.47136
2020,3,18,0,0,0,3321.56064
2020,3,19,0,0,0,3315.89728
2020,3,20,0,0,0,3112.01632
2020,3,21,0,0,0,2622.13568
2020,3,22,0,0,0,2534.3536
2020,3,23,0,0,0,2613.64064
2020,3,24,0,0,0,2675.9376
2020,3,25,0,0,0,3259.26368
2020,3,26,0,0,0,3720.82752
2020,3,27,0,0,0,3930.37184
2020,3,28,0,0,0,3950.1936
2020,3,29,0,0,0,3785.95616
2020,3,30,0,0,0,3457.48128
2020,3,31,0,0,0,3100.6896
2020,4,1,0,0,0,2766.55136
2020,4,2,0,0,0,2851.50176
2020,4,3,0,0,0,3095.02624
2020,4,4,0,0,0,3165.81824
2020,4,5,0,0,0,3174.31328
2020,4,6,0,0,0,2973.264
2020,4,7,0,0,0,2721.24448
2020,4,8,0,0,0,2120.92832
2020,4,9,0,0,0,1817.93856
2020,4,10,0,0,0,1871.74048
2020,4,11,0,0,0,1823.60192
2020,4,12,0,0,0,1710.33472
2020,4,13,0,0,0,1914.21568
2020,4,14,0,0,0,2777.87808
2020,4,15,0,0,0,3780.2928
2020,4,16,0,0,0,4278.66848
2020,4,17,0,0,0,4731.73728
2020,4,18,0,0,0,5009.24192
2020,4,19,0,0,0,5221.61792
2020,4,20,0,0,0,5142.33088
2020,4,21,0,0,0,5521.776
2020,4,22,0,0,0,6436.40864
2020,4,23,0,0,0,7503.952
2020,4,24,0,0,0,7985.3376
2020,4,25,0,0,0,8183.5552
2020,4,26,0,0,0,8183.5552
2020,4,27,0,0,0,7900.3872
2020,4,28,0,0,0,7268.92256
2020,4,29,0,0,0,6011.65664
2020,4,30,0,0,0,5739.81536
2020,5,1,0,0,0,4496.70784
2020,5,2,0,0,0,2993.08576
2020,5,3,0,0,0,2123.76
2020,5,4,0,0,0,1900.05728
2020,5,5,0,0,0,1815.10688
2020,5,6,0,0,0,1803.78016
2020,5,7,0,0,0,1783.9584
2020,5,8,0,0,0,1690.51296
2020,5,9,0,0,0,1721.66144
2020,5,10,0,0,0,1667.85952
2020,5,11,0,0,0,1203.464
2020,5,12,0,0,0,1059.04832
2020,5,13,0,0,0,939.834592
2020,5,14,0,0,0,1030.448352
2020,5,15,0,0,0,1030.73152
2020,5,16,0,0,0,1045.739424
2020,5,17,0,0,0,1012.891936
2020,5,18,0,0,0,1028.466176
2020,5,19,0,0,0,1214.79072
2020,5,20,0,0,0,1121.34528
2020,5,21,0,0,0,1087.36512
2020,5,22,0,0,0,1016.57312
2020,5,23,0,0,0,1104.3552
2020,5,24,0,0,0,1166.65216
2020,5,25,0,0,0,1277.08768
2020,5,26,0,0,0,1175.1472
2020,5,27,0,0,0,1316.7312
2020,5,28,0,0,0,1500.7904
2020,5,29,0,0,0,1648.03776
2020,5,30,0,0,0,1591.40416
2020,5,31,0,0,0,1452.65184
2020,6,1,0,0,0,1449.82016
2020,6,2,0,0,0,1480.96864
2020,6,3,0,0,0,1313.616352
2020,6,4,0,0,0,1441.32512
2020,6,5,0,0,0,1460.580544
2020,6,6,0,0,0,1469.64192
2020,6,7,0,0,0,1200.63232
2020,6,8,0,0,0,1262.92928
2020,6,9,0,0,0,1863.24544
2020,6,10,0,0,0,1715.99808
2020,6,11,0,0,0,1676.35456
2020,6,12,0,0,0,1413.00832
2020,6,13,0,0,0,1217.6224
2020,6,14,0,0,0,1141.16704
2020,6,15,0,0,0,1125.875968
2020,6,16,0,0,0,1082.551264
2020,6,17,0,0,0,1019.687968
2020,6,18,0,0,0,842.4248
2020,6,19,0,0,0,414.274784
2020,6,20,0,0,0,251.170016
2020,6,21,0,0,0,182.077024
2020,6,22,0,0,0,245.223488
2020,6,23,0,0,0,364.720384
2020,6,24,0,0,0,626.650784
2020,6,25,0,0,0,762.571424
2020,6,26,0,0,0,1548.92896
2020,6,27,0,0,0,1707.50304
2020,6,28,0,0,0,1350.71136
2020,6,29,0,0,0,1087.36512
2020,6,30,0,0,0,991.088
2020,7,1,0,0,0,1121.34528
2020,7,2,0,0,0,1121.34528
2020,7,3,0,0,0,1806.61184
2020,7,4,0,0,0,1755.6416
2020,7,5,0,0,0,1489.46368
2020,7,6,0,0,0,1367.70144
2020,7,7,0,0,0,1350.71136
2020,7,8,0,0,0,1305.40448
2020,7,9,0,0,0,1622.55264
2020,7,10,0,0,0,1582.90912
2020,7,11,0,0,0,1396.01824
2020,7,12,0,0,0,1180.81056
2020,7,13,0,0,0,1070.37504
2020,7,14,0,0,0,1087.36512
2020,7,15,0,0,0,860.83072
2020,7,16,0,0,0,841.00896
2020,7,17,0,0,0,690.92992
2020,7,18,0,0,0,547.93008
2020,7,19,0,0,0,568.884512
2020,7,20,0,0,0,486.482624
2020,7,21,0,0,0,520.462784
2020,7,22,0,0,0,466.377696
2020,7,23,0,0,0,581.91024
2020,7,24,0,0,0,641.658688
2020,7,25,0,0,0,680.169536
2020,7,26,0,0,0,665.4448
2020,7,27,0,0,0,325.076864
2020,7,28,0,0,0,336.686752
2020,7,29,0,0,0,363.587712
2020,7,30,0,0,0,631.46464
2020,7,31,0,0,0,727.74176
2020,8,1,0,0,0,557.84096
2020,8,2,0,0,0,674.223008
2020,8,3,0,0,0,587.5736
2020,8,4,0,0,0,291.946208
2020,8,5,0,0,0,336.120416
2020,8,6,0,0,0,301.57392
2020,8,7,0,0,0,282.318496
2020,8,8,0,0,0,257.399712
2020,8,9,0,0,0,250.60368
2020,8,10,0,0,0,259.09872
2020,8,11,0,0,0,328.758048
2020,8,12,0,0,0,285.150176
2020,8,13,0,0,0,249.754176
2020,8,14,0,0,0,628.349792
2020,8,15,0,0,0,782.393184
2020,8,16,0,0,0,747.280352
2020,8,17,0,0,0,596.634976
2020,8,18,0,0,0,739.351648
2020,8,19,0,0,0,314.882816
2020,8,20,0,0,0,281.468992
2020,8,21,0,0,0,312.90064
2020,8,22,0,0,0,295.061056
2020,8,23,0,0,0,336.120416
2020,8,24,0,0,0,269.575936
2020,8,25,0,0,0,553.310272
2020,8,26,0,0,0,700.274464
2020,8,27,0,0,0,500.641024
2020,8,28,0,0,0,632.597312
2020,8,29,0,0,0,1228.94912
2020,8,30,0,0,0,1302.5728
2020,8,31,0,0,0,1237.44416
2020,9,1,0,0,0,1328.05792
2020,9,2,0,0,0,1288.4144
2020,9,3,0,0,0,1078.87008
2020,9,4,0,0,0,1033.5632
2020,9,5,0,0,0,993.91968
2020,9,6,0,0,0,911.80096
2020,9,7,0,0,0,711.601184
2020,9,8,0,0,0,676.488352
2020,9,9,0,0,0,714.432864
2020,9,10,0,0,0,717.547712
2020,9,11,0,0,0,716.41504
2020,9,12,0,0,0,760.30608
2020,9,13,0,0,0,732.838784
2020,9,14,0,0,0,822.60304
2020,9,15,0,0,0,729.440768
2020,9,16,0,0,0,708.203168
2020,9,17,0,0,0,797.401088
2020,9,18,0,0,0,839.876288
2020,9,19,0,0,0,762.288256
2020,9,20,0,0,0,688.947744
2020,9,21,0,0,0,769.933792
2020,9,22,0,0,0,823.169376
2020,9,23,0,0,0,803.347616
2020,9,24,0,0,0,880.369312
2020,9,25,0,0,0,1008.07808
2020,9,26,0,0,0,1121.34528
2020,9,27,0,0,0,942.94944
2020,9,28,0,0,0,761.72192
2020,9,29,0,0,0,832.51392
2020,9,30,0,0,0,730.57344
2020,10,1,0,0,0,649.587392
2020,10,2,0,0,0,574.547872
2020,10,3,0,0,0,498.092512
2020,10,4,0,0,0,523.577632
2020,10,5,0,0,0,409.460928
2020,10,6,0,0,0,374.5746304
2020,10,7,0,0,0,422.486656
2020,10,8,0,0,0,516.498432
2020,10,9,0,0,0,414.699536
2020,10,10,0,0,0,553.59344
2020,10,11,0,0,0,596.918144
2020,10,12,0,0,0,613.341888
2020,10,13,0,0,0,617.30624
2020,10,14,0,0,0,1083.400768
2020,10,15,0,0,0,1051.119616
2020,10,16,0,0,0,1014.307776
2020,10,17,0,0,0,1019.687968
2020,10,18,0,0,0,917.181152
2020,10,19,0,0,0,883.767328
2020,10,20,0,0,0,984.291968
2020,10,21,0,0,0,1038.377056
2020,10,22,0,0,0,1063.012672
2020,10,23,0,0,0,592.670624
2020,10,24,0,0,0,649.304224
2020,10,25,0,0,0,968.43456
2020,10,26,0,0,0,900.47424
2020,10,27,0,0,0,1261.796608
2020,10,28,0,0,0,1157.024448
2020,10,29,0,0,0,1622.55264
2020,10,30,0,0,0,1939.7008
2020,10,31,0,0,0,2497.54176
2020,11,1,0,0,0,2794.86816
2020,11,2,0,0,0,3075.20448
2020,11,3,0,0,0,2285.16576
2020,11,4,0,0,0,1509.28544
2020,11,5,0,0,0,991.088
2020,11,6,0,0,0,874.98912
2020,11,7,0,0,0,976.9296
2020,11,8,0,0,0,897.64256
2020,11,9,0,0,0,911.234624
2020,11,10,0,0,0,863.945568
2020,11,11,0,0,0,632.314144
2020,11,12,0,0,0,685.549728
2020,11,13,0,0,0,694.044768
2020,11,14,0,0,0,711.601184
2020,11,15,0,0,0,639.393344
2020,11,16,0,0,0,594.086464
2020,11,17,0,0,0,590.40528
2020,11,18,0,0,0,619.854752
2020,11,19,0,0,0,584.175584
2020,11,20,0,0,0,595.502304
2020,11,21,0,0,0,578.795392
2020,11,22,0,0,0,577.096384
2020,11,23,0,0,0,568.318176
2020,11,24,0,0,0,625.234944
2020,11,25,0,0,0,718.963552
2020,11,26,0,0,0,764.5536
2020,11,27,0,0,0,824.01888
2020,11,28,0,0,0,891.9792
2020,11,29,0,0,0,931.62272
2020,11,30,0,0,0,1042.05824
2020,12,1,0,0,0,1013.74144
2020,12,2,0,0,0,838.17728
2020,12,3,0,0,0,807.0288
2020,12,4,0,0,0,727.74176
2020,12,5,0,0,0,826.85056
2020,12,6,0,0,0,770.21696
2020,12,7,0,0,0,767.38528
2020,12,8,0,0,0,744.73184
2020,12,9,0,0,0,747.56352
2020,12,10,0,0,0,824.01888
2020,12,11,0,0,0,790.03872
2020,12,12,0,0,0,758.89024
2020,12,13,0,0,0,784.37536
2020,12,14,0,0,0,775.88032
2020,12,15,0,0,0,1194.96896
2020,12,16,0,0,0,1458.3152
2020,12,17,0,0,0,1350.71136
2020,12,18,0,0,0,1189.3056
2020,12,19,0,0,0,1008.07808
2020,12,20,0,0,0,886.31584
2020,12,21,0,0,0,807.0288
2020,12,22,0,0,0,795.70208
2020,12,23,0,0,0,778.712
2020,12,24,0,0,0,863.6624
2020,12,25,0,0,0,1367.70144
2020,12,26,0,0,0,1619.72096
2020,12,27,0,0,0,1591.40416
2020,12,28,0,0,0,1282.75104
2020,12,29,0,0,0,1146.8304
2020,12,30,0,0,0,1025.06816
2020,12,31,0,0,0,940.11776
2021,1,1,0,0,0,959.93952
2021,1,2,0,0,0,1039.22656
2021,1,3,0,0,0,1101.52352
2021,1,4,0,0,0,979.76128
2021,1,5,0,0,0,906.1376
2021,1,6,0,0,0,798.53376
2021,1,7,0,0,0,778.712
2021,1,8,0,0,0,832.51392
2021,1,9,0,0,0,903.30592
2021,1,10,0,0,0,790.03872
2021,1,11,0,0,0,812.69216
2021,1,12,0,0,0,824.01888
2021,1,13,0,0,0,838.17728
2021,1,14,0,0,0,863.6624
2021,1,15,0,0,0,877.8208
2021,1,16,0,0,0,855.16736
2021,1,17,0,0,0,786.074368
2021,1,18,0,0,0,794.569408
2021,1,19,0,0,0,834.496096
2021,1,20,0,0,0,840.725792
2021,1,21,0,0,0,838.743616
2021,1,22,0,0,0,1019.4048
2021,1,23,0,0,0,1095.86016
2021,1,24,0,0,0,1135.50368
2021,1,25,0,0,0,1124.17696
2021,1,26,0,0,0,1141.16704
2021,1,27,0,0,0,1622.55264
2021,1,28,0,0,0,2559.83872
2021,1,29,0,0,0,2803.3632
2021,1,30,0,0,0,2412.59136
2021,1,31,0,0,0,1795.28512
2021,2,1,0,0,0,1438.49344
2021,2,2,0,0,0,1387.5232
2021,2,3,0,0,0,1350.71136
2021,2,4,0,0,0,1169.48384
2021,2,5,0,0,0,1067.54336
2021,2,6,0,0,0,911.80096
2021,2,7,0,0,0,1132.672
2021,2,8,0,0,0,1251.60256
2021,2,9,0,0,0,1285.58272
2021,2,10,0,0,0,1611.22592
2021,2,11,0,0,0,1495.12704
2021,2,12,0,0,0,1914.21568
2021,2,13,0,0,0,2415.42304
2021,2,14,0,0,0,2361.62112
2021,2,15,0,0,0,2248.35392
2021,2,16,0,0,0,2271.00736
2021,2,17,0,0,0,2341.79936
2021,2,18,0,0,0,2763.71968
2021,2,19,0,0,0,3191.30336
2021,2,20,0,0,0,3202.63008
2021,2,21,0,0,0,3131.83808
2021,2,22,0,0,0,3018.57088
2021,2,23,0,0,0,2797.69984
2021,2,24,0,0,0,2372.94784
2021,2,25,0,0,0,1919.87904
2021,2,26,0,0,0,1721.66144
2021,2,27,0,0,0,1772.63168
2021,2,28,0,0,0,2013.32448
2021,3,1,0,0,0,2338.96768
2021,3,2,0,0,0,2511.70016
2021,3,3,0,0,0,2865.66016
2021,3,4,0,0,0,3151.65984
2021,3,5,0,0,0,2944.9472
2021,3,6,0,0,0,2525.85856
2021,3,7,0,0,0,2050.13632
2021,3,8,0,0,0,1551.76064
2021,3,9,0,0,0,991.088
2021,3,10,0,0,0,968.43456
2021,3,11,0,0,0,1002.41472
2021,3,12,0,0,0,869.32576
2021,3,13,0,0,0,923.12768
2021,3,14,0,0,0,724.91008
2021,3,15,0,0,0,659.78144
2021,3,16,0,0,0,1489.46368
2021,3,17,0,0,0,3313.0656
2021,3,18,0,0,0,3902.05504
2021,3,19,0,0,0,4559.0048
2021,3,20,0,0,0,4788.37088
2021,3,21,0,0,0,4643.9552
2021,3,22,0,0,0,4349.46048
2021,3,23,0,0,0,3616.05536
2021,3,24,0,0,0,3437.65952
2021,3,25,0,0,0,3358.37248
2021,3,26,0,0,0,3522.60992
2021,3,27,0,0,0,4032.31232
2021,3,28,0,0,0,4629.7968
2021,3,29,0,0,0,5014.90528
2021,3,30,0,0,0,5080.03392
2021,3,31,0,0,0,5181.9744
2021,4,1,0,0,0,5281.0832
2021,4,2,0,0,0,5354.70688
2021,4,3,0,0,0,5332.05344
2021,4,4,0,0,0,5388.68704
2021,4,5,0,0,0,5388.68704
2021,4,6,0,0,0,5145.16256
2021,4,7,0,0,0,4751.55904
2021,4,8,0,0,0,4335.30208
2021,4,9,0,0,0,3754.80768
2021,4,10,0,0,0,3083.69952
2021,4,11,0,0,0,3664.19392
2021,4,12,0,0,0,3896.39168
2021,4,13,0,0,0,3879.4016
2021,4,14,0,0,0,3751.976
2021,4,15,0,0,0,3573.58016
2021,4,16,0,0,0,3151.65984
2021,4,17,0,0,0,2401.26464
2021,4,18,0,0,0,1631.04768
2021,4,19,0,0,0,1214.79072
2021,4,20,0,0,0,1053.38496
2021,4,21,0,0,0,948.6128
2021,4,22,0,0,0,959.93952
2021,4,23,0,0,0,696.59328
2021,4,24,0,0,0,1840.592
2021,4,25,0,0,0,2925.12544
2021,4,26,0,0,0,2961.93728
2021,4,27,0,0,0,2310.65088
2021,4,28,0,0,0,1665.02784
2021,4,29,0,0,0,1135.50368
2021,4,30,0,0,0,999.58304
2021,5,1,0,0,0,1036.39488
2021,5,2,0,0,0,792.8704
2021,5,3,0,0,0,767.38528
2021,5,4,0,0,0,1030.73152
2021,5,5,0,0,0,1891.56224
2021,5,6,0,0,0,2840.17504
2021,5,7,0,0,0,3667.0256
2021,5,8,0,0,0,4083.28256
2021,5,9,0,0,0,4154.07456
2021,5,10,0,0,0,3814.27296
2021,5,11,0,0,0,3247.93696
2021,5,12,0,0,0,2256.84896
2021,5,13,0,0,0,2455.06656
